;title;year;conc;poptype
466;Zúquete 2013;2013;['article', 'conclude', 'discussion', 'consequence', 'missionary', 'form', 'conduct', 'politic', 'study', 'religion', 'populism', 'democracy', 'politic', 'live', 'volcanic', 'soil', 'prepare', 'abrupt', 'convulsion', 'eruption'];nationalist
467;Zúquete 2013;2013;"['politic', 'pass', 'South_America', 'the_late_twentieth_century', 'hear', 'leave', 'turn', 'latin_american', 'politic', 'consolidation', 'populist', 'regime', 'lead', 'self-proclaimed', '40Le', 'Pen_,_Les_Franc¸ais', '16_November_2005', '41', 'Le_Pen', ""La_Politique_:_Une_Vision_au_Service_du_Peuple_'""]";left-wing
468;Zúquete 2013;2013;['conﬁrme', 'systematic', 'empirical', 'research', 'important', 'reﬂect', 'contribution', 'missionary', 'politic', 'religion', 'populism', 'democratic', 'theory', 'understand', 'relationship', 'concept', 'religion', 'understand', 'narrow', 'sense'];nationalist
469;Zúquete 2013;2013;['construction', 'discourse', 'base', 'constant', 'polarization', 'people', 'elite', 'tempt', 'reduce', 'populist', 'condition', 'addition', 'characteristic', 'deﬁne', 'separate', 'populist', 'discourse', 'manichean', 'view', 'bellicose'];exclusive
470;Zúquete 2013;2013;['elite', 'tempt', 'reduce', 'populist', 'condition', 'addition', 'characteristic', 'deﬁne', 'separate', 'populist', 'discourse', 'manichean', 'view', 'bellicose', 'language', 'cosmic', 'struggle', 'good', 'versus', 'evil'];exclusive
471;Grzymala-Busse 2019b;2019;['directly', 'undermine', 'liberal', 'democracy', 'erode', 'formal', 'informal', 'institution', 'representation', 'disagree', 'populist', 'representation', 'people', 'obviously', 'real', 'opposition', 'elite', 'popular', 'deﬁnition', 'treasonous'];nationalist
472;Grzymala-Busse 2019b;2019;['form', 'response', 'consensus', 'exacerbate', 'recent', 'austerity', 'policy', 'Europe', 'government', 'populist', 'party', 'respond', 'voter', 'policy', 'responsiveness', 'suffering', 'electorate', 'populist', 'government', 'Poland'];neoliberal
473;Grzymala-Busse 2019b;2019;['the_European_Union', 'function', 'navigate', 'shoal', 'compete', 'interest', 'history', 'ideal', 'target', 'populist', 'populist', 'entrepreneur', 'capitalize', 'perceive', 'power', 'nameless', 'european', 'bureaucrat', 'articulate', 'defense'];nationalist
474;Grzymala-Busse 2019b;2019;['function', 'navigate', 'shoal', 'compete', 'interest', 'history', 'ideal', 'target', 'populist', 'populist', 'entrepreneur', 'capitalize', 'perceive', 'power', 'nameless', 'european', 'bureaucrat', 'articulate', 'defense'];nationalist
475;Grzymala-Busse 2019b;2019;['power', 'nameless', 'european', 'bureaucrat', 'articulate', 'defense', 'value', '2', 'Berman', 'populism', 'symptom', 'previous', 'note', 'Grzymala-Busse', 'populist', 'rule', 'consequence', 'Democratic', 'Governance', 'Polity'];nationalist
476;Grzymala-Busse 2019b;2019;['defense', 'value', '2', 'Berman', 'populism', 'symptom', 'previous', 'note', 'Grzymala-Busse', 'populist', 'rule', 'consequence', 'Democratic', 'Governance', 'Polity', '51', '2019', '707–17', '3', 'Berman'];nationalist
477;Grzymala-Busse 2019b;2019;['Populists', 'rule', 'note', '2', '7', 'McNamara', 'Banal', 'political', 'the_European_Union', 'Age', 'Populism', 'Polity', '51', '2019', '678–88', 'identity', 'reject', 'european', 'interference', 'affair'];nationalist
478;Grzymala-Busse 2019b;2019;['european', 'interference', 'affair', 'GrzymalaBusse', 'point', 'subsequent', 'European_Union', 'attempt', 'contain', 'populist', 'mobilization', 'Hungary', 'Poland', 'half-hearted', 'result', 'pro-populist', 'backlash', 'home', 'anti-E.U.', 'populism'];nationalist
479;Grzymala-Busse 2019b;2019;['outline', 'Immigration_Immigration', 'potent', 'force', 'populist', 'support', 'rhetoric', 'one', 'salient', 'aspect', 'populist', 'rhetoric', 'Europe', 'example', 'critique', 'E.U.', 'regulation', 'take', 'away', 'sovereignty'];nationalist
480;Grzymala-Busse 2019b;2019;['immigration', 'law', 'integration', 'assimilation', 'immigrant', 'new', 'home', 'country', 'share', 'broadly', 'populist', 'politician', 'exploit', 'evidence', 'corrupt', 'elite', 'status', 'quo', 'need', 'redeﬁne'];nationalist
481;Grzymala-Busse 2019b;2019;['remain', 'wave', 'crest', 'Grzymala-Busse', 'Michelle', 'Douglas', 'Professor', 'International_Studies', 'Stanford_University', 'direct', 'the_Global_Populisms_Project', 'the_Europe_Center', 'research', 'focus', 'development', 'state', 'successor', 'party', 'religion', 'politic'];authoritatian
482;Voeten 2020;2020;['majoritarianism', 'put', 'court', 'position', 'protect', 'property', 'corrupt', 'elite', 'target', 'populist', 'civil', 'liberty', 'target', 'domestic', 'populist', 'identity', 'politic', 'populism', 'offer', 'ideology'];right-wing
483;Voeten 2020;2020;['property', 'corrupt', 'elite', 'target', 'populist', 'civil', 'liberty', 'target', 'domestic', 'populist', 'identity', 'politic', 'populism', 'offer', 'ideology', 'attack', 'authority', 'court', 'individual', 'ruling'];right-wing
484;Voeten 2020;2020;['establish', 'descriptive', 'claim', 'large', 'percentage', 'backlash', 'start', 'leader', 'widely', 'identiﬁed', 'populist', 'literature', 'offer', 'narrative', 'evidence', 'backlash', 'episode', 'property', 'minority', 'subject'];right-wing
485;Voeten 2020;2020;['narrative', 'evidence', 'backlash', 'episode', 'property', 'minority', 'subject', 'pre-existing', 'domestic', 'populist', 'mobilization', 'leader', 'populist', 'rhetoric', 'undermine', 'court', 'authority', 'populist', 'backlash', 'international'];right-wing
486;Voeten 2020;2020;['episode', 'property', 'minority', 'subject', 'pre-existing', 'domestic', 'populist', 'mobilization', 'leader', 'populist', 'rhetoric', 'undermine', 'court', 'authority', 'populist', 'backlash', 'international', 'court', 'coincide', 'backlash'];right-wing
487;Voeten 2020;2020;['populist', 'deﬁne', 'opposition', 'corrupt', 'elite', 'distribution', 'virtue', 'differ', 'example', 'latin_american', 'populist', 'president', 'the_last_two_decade', 'include', 'advocate', 'market-oriented', 'policy', 'Peru', 'Fujimori', 'Argentina'];neoliberal
488;Voeten 2020;2020;['market-oriented', 'policy', 'Peru', 'Fujimori', 'Argentina', 'Menem', 'Weyland_1999', 'Roberts', '1995', 'populist', 'attack', 'special', 'interest', 'organize', 'labor', 'corporatist', 'interest', 'prevent', 'deserve', 'people'];neoliberal
489;Voeten 2020;2020;['succeed', 'tend', 'succeed', 'inﬂationary', 'crisis', 'policy', 'attractive', 'Weyland', 'latin_american', 'populist', 'include', 'politician', 'like', 'Venezuela', 'Chavez', 'Bolivia', 'Morales', 'Ecuador', 'Correa'];left-wing
490;Voeten 2020;2020;['silent', 'majority', 'belong', 'virtuous', 'people', 'depend', 'domestic', 'mobilization', 'narrative', 'Müller', 'populist', 'adopt', 'full-on', 'ideology', 'populist', 'race', 'ethnicity', 'gender', 'sexuality', 'category'];nativist
491;Voeten 2020;2020;['race', 'ethnicity', 'gender', 'sexuality', 'category', 'criterion', 'identity', 'play', 'role', 'populist', 'movement', 'latin_american', 'populism', 'typically', 'focus', 'material', 'distributional', 'european', 'populism', 'lean'];exclusive
492;Voeten 2020;2020;['sexuality', 'category', 'criterion', 'identity', 'play', 'role', 'populist', 'movement', 'latin_american', 'populism', 'typically', 'focus', 'material', 'distributional', 'european', 'populism', 'lean', 'heavy', 'focus', 'identity'];exclusive
493;Voeten 2020;2020;['people', 'border', 'interpret', 'legal', 'text', 'international', 'court', 'come', 'judgment', 'clash', 'populist', 'mobilization', 'property', 'minority', 'populist', 'necessarily', 'dismiss', 'idea', 'property', 'minority'];right-wing
494;Voeten 2020;2020;['international', 'court', 'come', 'judgment', 'clash', 'populist', 'mobilization', 'property', 'minority', 'populist', 'necessarily', 'dismiss', 'idea', 'property', 'minority', 'instead', 'populist', 'object', 'court'];right-wing
495;Voeten 2020;2020;['minority', 'populist', 'necessarily', 'dismiss', 'idea', 'property', 'minority', 'instead', 'populist', 'object', 'court', 'judgment', 'interfere', 'domestic', 'populist', 'narrative', 'deserve', 'protect'];right-wing
496;Voeten 2020;2020;['property', 'minority', 'instead', 'populist', 'object', 'court', 'judgment', 'interfere', 'domestic', 'populist', 'narrative', 'deserve', 'protect', 'Müller', 'warn', 'populist', 'necessarily', 'institution', 'view'];right-wing
497;Voeten 2020;2020;['judgment', 'interfere', 'domestic', 'populist', 'narrative', 'deserve', 'protect', 'Müller', 'warn', 'populist', 'necessarily', 'institution', 'view', 'fail', 'produce', 'morally', 'oppose', 'empirically', 'correct', 'political'];right-wing
498;Voeten 2020;2020;['property', 'distributive', 'conﬂict', 'ownership', 'natural', 'resource', 'land', 'wealth', 'central', 'populist', 'mobilization', 'country', 'property', 'liberal', 'principle', 'conservative', 'protect', 'property', 'populist'];right-wing
499;Voeten 2020;2020;['populist', 'mobilization', 'country', 'property', 'liberal', 'principle', 'conservative', 'protect', 'property', 'populist', 'argue', 'expropriation', 'legitimate', 'initial', 'acquisition', 'property', 'corrupt', 'elite', 'unjust', 'example'];right-wing
500;Voeten 2020;2020;['argue', 'expropriation', 'legitimate', 'initial', 'acquisition', 'property', 'corrupt', 'elite', 'unjust', 'example', 'populist', 'movement', 'Africa', 'mobilize', 'inequity', 'land', 'response', 'heritage', 'colonial', 'time'];right-wing
501;Voeten 2020;2020;['issue', 'habitat', 'indigenous', 'people', 'Pelc_2017', 'argument', 'judgment', 'minority', 'activate', 'populist', 'opposition', 'judgment', 'ﬁt', 'pre-existing', 'domestic', 'mobilization', 'narrative', 'mega-politics', 'identity', 'question'];right-wing
502;Voeten 2020;2020;['movement', 'center', 'exclude', 'certain', 'group', 'immigrant', 'criminal', 'virtuous', 'people', 'later', 'populist', 'mobilize', 'opposition', 'british', 'court', 'rule', 'favor', 'prisoner', 'immigrant', 'shift'];right-wing
503;Voeten 2020;2020;['shift', 'attention', 'ecthr', 'contrast', 'ruling', 'lgbt', 'generate', 'backlash', 'populist', 'mobilization', 'target', 'LGBT', 'people', 'international', 'court', 'maximally', 'liberal', 'interpretation', 'international'];right-wing
504;Voeten 2020;2020;['Elster_1992', 'state', 'commonality', 'populist', 'politic', 'expression', 'vox', 'populi', 'tyrannical', 'allow', 'populist', 'challenge', 'decision', 'countermajoritarian', 'institution', 'wrong', 'illegitimate', 'left-', 'populist', 'leader'];right-wing
505;Voeten 2020;2020;['allow', 'populist', 'challenge', 'decision', 'countermajoritarian', 'institution', 'wrong', 'illegitimate', 'left-', 'populist', 'leader', 'erode', 'judicial', 'independence', 'Latin_America', 'Houle', '2018', 'polish', 'hungarian', 'government'];right-wing
506;Voeten 2020;2020;['domestically', 'popular', 'redistribution', 'initiative', 'instigate', 'backlash', 'land', 'important', 'engine', 'populist', 'movement', 'Africa', 'Boone', '2009', 'populist', 'charge', 'center', 'inequitable', 'undeserve', 'disproportionate'];right-wing
507;Voeten 2020;2020;['backlash', 'land', 'important', 'engine', 'populist', 'movement', 'Africa', 'Boone', '2009', 'populist', 'charge', 'center', 'inequitable', 'undeserve', 'disproportionate', 'landownership', 'ethnic', 'racial', 'minority', 'date'];right-wing
508;Voeten 2020;2020;['oppose', 'IACtHR', 'ruling', 'favor', 'indigenous', 'land', 'Amiott', '2002', 'pre-existing', 'populist', 'mobilization', 'indigenous', 'people', 'backlash', 'IACtHR', 'government', 'comply', 'shy', 'away', 'criticize'];right-wing
509;Voeten 2020;2020;['2006', 'backlash', 'investment', 'arbitration', 'serve', 'straightforward', 'illustration', 'coincidence', 'Latin_America_’s', 'populist', 'government', 'Bolivia', 'Ecuador', 'Venezuela', 'one', 'end', 'commitment', 'ICSID', 'Waibel', '2010'];left-wing
510;Voeten 2020;2020;['Philo_2014', 'parliamentarian', 'want', 'record', 'support', 'prisoner', 'voting', 'amidst', 'grow', 'populist', 'sentiment', 'Prime', 'Minister', 'Cameron', 'supposedly', 'argue', 'cabinet', 'proposal', 'state', 'debate'];right-wing
511;Voeten 2020;2020;['speech', 'investigation', 'Commission', 'Washington', 'DC', 'fail', 'gather', 'support', 'three', 'populist', 'leader', 'party', 'the_inter-american_Convention_on_Human_Rights_(', 'Venezuela', 'Bolivia', 'Nicaragua', 'Venezuela', 'Chavez', 'exit', 'IACtHR'];left-wing
512;Voeten 2020;2020;['Berlusconi', 'know', 'piousness', 'call', 'one', 'decision', 'doubt', 'Europe', 'common', 'sense', 'populist', 'Northern_League', 'exactly', 'religious', 'party', 'local', 'government', 'control', 'distribute', 'cruciﬁxe'];right-wing
513;Adler, Ansell 2020;2020;['economic', 'cultural', 'change', 'quarter-century', 'help', 'bridge', 'economic', 'cultural', 'explanation', 'populist', 'appeal', 'recent', 'study', 'attempt', 'horserace', 'explanation', 'evaluate', 'relative', 'impact', 'indicator'];exclusive
514;Adler, Ansell 2020;2020;['wealth', 'predict', 'economic', 'attitude', 'turn', 'structure', 'vote', 'first', 'dimension', 'politic', 'populism', 'resist', 'first', 'dimensional', 'classification', 'halfcentury', 'populist', 'movement', 'emerge', 'far'];right-wing
515;Adler, Ansell 2020;2020;['interest', 'outsider', 'population', 'Mudde', '2004', 'recent', 'work', '.', '2017', 'suggest', 'populist', 'derive', 'support', 'nostalgic', 'deprivation', 'emphasis', 'affect', 'populist', 'movement', 'allow'];right-wing
516;Adler, Ansell 2020;2020;['2017', 'suggest', 'populist', 'derive', 'support', 'nostalgic', 'deprivation', 'emphasis', 'affect', 'populist', 'movement', 'allow', 'populist', 'candidate', 'freely', 'traditionally', 'leave', 'policy', 'commitment'];right-wing
517;Adler, Ansell 2020;2020;['direct', 'benefit', 'homeowner', 'experience', 'the_past_few_year', 'ought', 'feed', 'voter', 'relative', 'support', 'populist', 'cause', 'second', 'ought', 'expect', 'housing', 'tenure', 'play', 'significant', 'role'];moderate
518;Adler, Ansell 2020;2020;['party', 'Betz', '1993', 'Mudde', '2004', 'opponent', 'Macron', 'aim', 'capture', 'populist', 'spirit', 'grassroots', 'mode', 'voter', 'mobilisation', 'sideline', 'establishment', 'party', 'Macron', 'political'];right-wing
519;Schmidt 2019a;2019;['politicize', 'polarize', 'debate', 'divide', 'electorate', 'decline', 'mainstream', 'party', 'rise', 'euroskeptic', 'populism', 'politic', 'permeate', 'member-state', 'leader', 'position', 'Council', 'emerge', 'purely', 'increasingly'];nationalist
520;Schmidt 2019a;2019;['grow', 'electoral', 'divide', 'ﬁnd', 'expression', 'increasingly', 'polarize', 'debate', 'lead', 'populist', 'challenger', 'party', 'mainstream', 'party', 'struggle', 'respond', 'Hix', 'Høyland', '2013', 'Hooghe'];nationalist
521;Schmidt 2019a;2019;['describe', 'impression', 'period', 'EU', 'cascade', 'series', 'crisis', 'generate', 'exponential', 'increase', 'populist', 'challenger', 'background', 'decline', 'trust', 'EU', 'governing', 'authority', 'rise', 'dissatisfaction'];nationalist
522;Schmidt 2019a;2019;['dissensus', 'consensus-seeking', 'Council', 'lead', 'mainstream', 'member-state', 'leader', 'accommodate', 'extreme', 'populist', 'challenger', 'government', 'detriment', 'EU', 'norm', 'value', 'case', 'Hungary', 'migration', 'crisis'];right-wing
523;Schmidt 2019a;2019;['bondholder', 'the_end_of_2011', 'EU', 'economy', 'continue', 'deteriorate', 'politic', 'increasingly', 'volatile', 'populist', 'party', 'grow', 'incumbent', 'government', 'defeat', 'weak', 'country', 'fall', 'like', 'domino'];nationalist
524;Art 2020;2020;['online', 'voting', 'policy', 'deliberation', 'erosion', 'democracy', 'state', 'like', 'Hungary', 'result', 'populism', 'deliberate', 'practice', 'competitive', 'call', 'disparate', 'phenomenon', 'populist', 'obscure', 'core'];authoritatian
525;Art 2020;2020;['scholar', 'begin', 'cross-national', 'research', 'populism', 'identify', 'at_least_two', 'prominent', 'inclusionary—and', 'hypothesize', 'populism', 'relationship', 'liberal', 'democracy', 'competitive', 'small', 'group', 'scholar', 'work', 'european'];authoritatian
526;Art 2020;2020;['actor', 'legitimate', 'claim', 'appeal', 'general', 'the_last_decade', 'witness', 'rise', 'global', 'populism', 'argue', 'convergence', 'three', 'distinct', 'trend', 'advanced', 'industrial', 'democracy', 'ﬁrst', 'political'];authoritatian
